,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m
105,105,1930,Electrolux Professional B,Consumer Electronics,21.733,-13.518,0.795,2926.0,10931.0,0.13877,15964.959,43.538,0.15637,-1181.0,3754.0,-0.15191,-0.17336,-0.02544,Sweden,Large Cap,EPRO B,25.321,2022-04-27,EPRO-B.ST,0.009,27.198,1.838,4.253,0.48197,2022-04-28,Q1-2022,Consumer Durables,-0.3145977623867874,0.2676790778519806,0.0402481153165262,0.8096438749597467,0.3659315348515426,0.3516799359444377,0.4556078066457628,,-0.7618721400511916,0.2271366935486749
106,106,71,Elekta,Medical Equipment,110.68,111.218,0.507,5277.0,27577.0,0.14846,25691.385,35.879,0.1206,231.0,8947.0,-0.28896,-0.3267,-0.40935,Sweden,Large Cap,EKTA B,16.922,2022-02-24,EKTA-B.ST,0.03285,23.715,1.838,2.872,0.08298,2022-04-28,Q3-2022,Health Care,0.0258187101821839,0.1913551147695543,-0.0081812205143808,-0.1967981915517464,0.3069713805369389,0.2789285762851836,0.3810102317369912,1.1036887040325654,-2.462567374281671,-1.3442039815497226
107,107,1374,Embracer,Gaming,387.152,-12.915,0.236,12294.5,60230.5,-0.04662,73273.479,53.346,-0.05847,-5673.7,42031.602,-0.26056,-0.17503,-0.48887,Sweden,First North,EMBRAC B,-32.813,2022-02-17,EMBRAC-B.ST,,-26.562,4.423,1.743,1.47261,2022-04-28,Q3-2022,Consumer Durables,-0.1349865275180327,0.2041241563659607,0.0131749415741557,0.2217829604759152,0.4903047387667098,0.4711493229903884,0.5444527109804362,0.2679259438743606,-9.030320907796924,-1.9679101357280384
108,108,1576,Enad Global 7,Gaming,5.789,-2.726,0.273,1310.3,6116.2,0.03987,1361.822,93.206,0.02103,-499.6,4597.8,-0.4868,-0.43659,-0.8530200000000001,Sweden,First North,EG7,6.555,2022-02-25,EG7.ST,,13.728,0.629,0.296,0.33919,2022-04-28,Q4-2021,Consumer Durables,-0.1086606637957283,0.214234328504627,0.1018673765077202,0.8695842267998213,0.8269374301786001,0.6912425660331218,1.0736509456045031,0.751590747134167,-9.318757211911857,-2.030615491290209
109,109,73,Enea,IT Consulting,7.127,-10.38,0.331,682.5,3035.8,0.07255,2561.758,73.074,0.08213,-246.8,1809.4,-0.50756,-0.49154,-0.52837,Sweden,Mid Cap,ENEA,18.571,2022-04-27,ENEA.ST,,17.036,2.483,1.416,0.23281,2022-04-28,Q1-2022,Technology,-0.1363988062341107,0.2248171816325186,-0.3716377994102653,-7.065122009675469,0.6112559070428414,0.4317274242446498,0.4821030251344759,1.5616821752105878,-3.065731495140543,-2.2693903619742546
110,110,75,EnQuest,Oil & Gas -Exploration,38.228,2.183,0.29,3463.601,42215.672,0.18789,7449.4,54.42,0.72392,3412.62,5035.71,0.45756,0.33446,0.95351,Sweden,Mid Cap,ENQ,4.375,2022-03-24,ENQ.ST,,1.882,0.609,1.479,0.17775,2022-04-28,Q4-2021,Energy,0.6776839810076434,0.0820453835248672,0.110244080829018,1.877168476838294,0.5724016328632392,0.5444428508120305,0.5382594599827442,2.11461338282586,4.888538926011178,2.675941015463677
111,111,484,Enzymatica,Health Products,0.625,-14.729,0.324,26.507,136.972,-0.62034,754.086,94.533,-0.50666,-51.196,107.722,-0.0098,-0.53154,-0.49801,Sweden,First North,ENZY,-13.46,2022-04-28,ENZY.ST,,-13.817,16.974,7.0,-0.06491,2022-04-28,Q1-2022,Food and Beverage,-0.4752603924917844,0.1935213036240983,-0.1645509636065976,-1.4560577756645274,0.692980602885415,0.571475968115754,1.0357655568454485,0.1794802616197938,-4.559924197988087,-3.2320300902668904
112,112,291,Eolus Vind,Wind Energy,19.468,-26.663,1.387,171.0,1885.0,-0.0336,2666.294,79.719,-0.0150299999999999,-100.0,984.0,-0.01789,-0.32842,-0.50759,Sweden,Mid Cap,EOLU B,-89.092,2022-02-18,EOLU-B.ST,0.01401,-144.819,1.004,2.71,0.04246,2022-04-28,Q4-2021,Utilities,-0.1016260162601626,0.0907161803713527,-0.1622401565722729,-2.409900369908748,0.6351102907661447,0.5435215091093397,0.6170195312116413,1.4725936977110283,-5.029166112811349,-1.0877784008596971
113,113,1712,Epiroc B,Industrial Machinery,93.153,66.814,0.801,16370.0,52409.0,0.35185,203179.909,36.108,0.26609,3041.0,28754.0,0.03047,-0.08274,-0.06376,Sweden,Large Cap,EPI B,20.631,2022-04-25,EPI-B.ST,0.01792,26.328,4.842,7.066,0.11863,2022-04-28,Q1-2022,Industrials,0.105759198720178,0.3123509320918163,0.0248067264723408,0.5952290581847369,0.2941999770819148,0.2812032438265194,0.3819662371667517,0.7811425517833331,-0.726637712007158,-0.4601434041896579
114,114,293,Episurf Medical,Medical Equipment,1.666,-10.368,0.024,2.1,270.6,-3.73118,686.34,52.618,-0.27413,-66.2,252.8,-0.31242,-0.43531,-0.31698,Sweden,Small Cap,EPIS B,-6.503,2022-02-11,EPIS-B.ST,,-8.421,99.47,2.715,0.4595499999999999,2022-04-28,Q4-2021,Health Care,-0.2618670886075949,0.007760532150776,-0.058719249959888,-1.0415051830431603,0.58860826836649,0.4881036256813271,0.5167240875479518,1.2814647465482512,-3.881509531079685,-5.395637387672048
115,115,77,Ericsson B,Communications,1111.918,8.343,0.733,102743.0,323935.0,0.29526,261692.69,40.384,0.2042899999999999,31367.0,109879.0,-0.30446,-0.16691,-0.31847,Sweden,Large Cap,ERIC B,6.286,2022-04-14,ERIC-B.ST,0.0318,11.658,1.101,2.382,0.19834,2022-04-28,Q1-2022,Technology,0.2854685608715041,0.3171716548072916,-0.0805094466795088,-1.43932359086881,0.3313606552945419,0.2575267389813904,0.5126583568954903,0.2240155417110862,-2.8080627831977303,-0.6959463752092301
116,116,1470,Essity B,Personal Products,455.287,27.058,0.698,33852.0,184276.0,0.08602,183451.73,35.487,0.0988599999999999,6780.0,59623.0,-0.00986,-0.05259,-0.0474099999999999,Sweden,Large Cap,ESSITY B,22.332,2022-04-22,ESSITY-B.ST,0.0268,27.0,1.426,3.077,0.10188,2022-04-28,Q1-2022,Food and Beverage,0.1137145061469567,0.1837027068093512,0.1803519788550386,5.210138672910942,0.2514313373815336,0.1994994911388609,0.3172570431322248,0.2863009098799107,0.23536437609286,0.2367573784639323
117,117,750,Evolution,Gambling & Casinos,975.344,45.36,0.289,9725.712,41584.77,0.2254799999999999,214401.134,61.093,0.2037699999999999,4726.667,34151.359,-0.11009,-0.29562,-0.38793,Sweden,Large Cap,EVO,28.219,2022-04-28,EVO.ST,0.01477,30.571,17.828,6.278,0.2276099999999999,2022-04-28,Q1-2022,Consumer Durables,0.138403481981493,0.2338767774836797,0.0994377010801252,1.4932567230373517,0.5923006810938861,0.5397809389859249,0.6103180854330137,0.9434344255689884,-5.763548413461196,-1.891631682019261
118,118,79,eWork,IT Consulting,1.069,38.233,3.541,483.569,3724.151,2.26946,2034.32,35.12,0.4926,53.208,198.917,0.00855,0.04982,0.19,Sweden,Small Cap,EWRK,16.683,2022-02-10,EWRK.ST,0.04237,20.761,0.154,10.227,0.10752,2022-04-28,Q4-2021,Technology,0.2674884499565145,0.1298467758154811,0.1183295212534869,3.3226427904062468,0.3388687522930374,0.3112694637970195,0.3263992082794373,0.8691692513676654,3.2636908128018507,2.287047722592024
119,119,1355,ExpreS2ion Biotech,Biotechnology,3.662,-2.74,0.081,6.217,151.956,-0.4506799999999999,401.562,93.024,-0.31297,-146.567,140.347,-0.39654,-0.68955,-0.64973,Sweden,First North,EXPRS2,-5.467,2022-02-24,EXPRS2.ST,,-8.581,29.247,2.861,0.27847,2022-04-28,Q4-2021,Health Care,-1.044318724304759,0.040913159072363,0.0293017362898274,0.292186161007355,0.7985287310229414,0.7037890260095259,0.919122412087058,1.864185944261102,-5.80925275418467,-4.846870080741302
120,120,1968,Exsitec,IT Consulting,0.624,-8.491,0.973,419.364,551.117,-0.01771,2270.746,68.911,-0.09558,-267.432,230.862,-0.08058,-0.15238,0.1195,Sweden,First North,EXS,-482.964,2022-02-08,EXS.ST,0.00843,-102.293,4.245,9.836,1.54102,2022-04-28,Q4-2021,Technology,-1.158406320659095,0.7609346109809714,-0.0044505760434725,-0.0645333736703225,0.628767067128141,0.5578009018388002,0.6320792001224405,,-0.7618721400511916,0.2271366935486749
121,121,81,Fagerhult,Construction Tools,3.091,22.07,0.563,2700.9,12926.8,0.07997,8384.312,35.209,0.07698,379.9,6386.4,-0.17789,-0.31114,-0.11059,Sweden,Mid Cap,FAG,15.357,2022-04-26,FAG.ST,0.0273099999999999,17.055,1.151,1.313,0.0204899999999999,2022-04-28,Q1-2022,Industrials,0.0594857822873606,0.2089380202370269,-0.0128318759447076,-0.3482033076933659,0.318553332970641,0.2902220336388133,0.3377512018162045,1.1081931525378463,1.5402682264260164,-0.6515222423136972
122,122,2046,Fasadgruppen,Construction Supplies,5.383,-15.839,0.8,1365.2,3345.5,0.11622,7403.16,39.233,0.14627,-467.4,1269.6,0.00526,-0.10329,0.1040499999999999,Sweden,Mid Cap,FG,31.856,2022-02-17,FG.ST,0.00785,37.309,2.715,5.831,0.50522,2022-04-28,Q4-2021,Industrials,-0.3681474480151229,0.4080705425198027,0.051193477492475,1.214516135203085,0.3525855628387422,0.3354373332614149,0.3863233742185841,,-0.7618721400511916,0.2271366935486749
123,123,85,Fenix Outdoor,Clothing & Footwear,3.616,14.389,1.05,4245.198,6818.55,0.22328,11818.615,46.477,0.15095,821.349,4096.335,-0.22855,-0.33459,-0.3186199999999999,Sweden,Large Cap,FOI B,13.256,2022-04-27,FOI-B.ST,0.0227,19.113,1.628,2.885,0.0359,2022-04-28,Q1-2022,Consumer Durables,0.2005082592121982,0.6225954198473282,-0.1119522039716796,-2.000804143376309,0.3652265501341357,0.3450783780042887,0.5128232572046084,1.3061863794377937,-1.0850162450632497,-1.1836380798364785
124,124,1788,Ferroamp,Energy & Recycling,2.785,-14.134,0.582,47.185,189.457,-0.70917,993.983,53.41,-0.27029,-70.324,152.064,0.04261,0.05612,-0.14948,Sweden,First North,FERRO,-22.323,2022-02-16,FERRO.ST,,-23.034,7.092,6.537,0.3086,2022-04-28,Q4-2021,Industrials,-0.4624631734006734,0.2490538750217727,-0.1326341289073968,-3.108906186321435,0.4364271787171718,0.3719233022095666,0.3910095056112666,0.8737679751535775,-2.1610585318119986,0.7813903149948402
125,125,1546,Ferronordic,Industrial Components,28.125,7.057,1.564,1111.0,3973.0,0.50842,613.977,93.063,0.3079,87.0,1101.0,-0.8365600000000001,-0.8558,-0.79881,Sweden,Mid Cap,FNM,1.681,2022-02-18,FNM.ST,,1.811,0.099,0.558,0.51201,2022-04-28,Q4-2021,Industrials,0.0790190735694822,0.2796375534860307,-0.0570920843441599,-1.0675684555056022,0.7362766589695166,0.5625384560096884,0.4901396191329168,2.424200788494694,-2.491658964368786,-3.5944832445979635
126,126,1361,Filo Mining,Mining,5.233,-186.583,,-293.26,219.832,-11.2447,19768.641,65.955,-1.37386,-105.951,169.19,0.6748999999999999,1.13089,6.23556,Sweden,First North,FIL,-58.232,2022-03-23,FIL.ST,,-78.534,,116.843,-0.35672,2022-04-28,Q4-2021,Materials,-0.6262249541935102,-1.3340187051930563,0.1266745951921659,1.8921598834856863,0.8062626698435349,0.6266278358164523,0.6135802012952685,1.1015570993478292,5.217666749774417,6.246125157658346
127,127,86,Fingerprint Cards,Biometric,49.974,-16.002,0.75,355.9,1735.6,-0.03774,3179.66,63.894,-0.03277,-198.7,1022.3,-0.40804,-0.4661,-0.6937399999999999,Sweden,Mid Cap,FING B,-78.97,2022-04-22,FING-B.ST,,-94.929,2.443,3.11,0.0924,2022-04-28,Q1-2022,Technology,-0.1943656460921451,0.2050587693016824,-0.2141554419020394,-3.4974777525624705,0.611248363391353,0.508097051420493,0.5611950053342244,1.0700102355609196,-10.977508167133363,-3.8983295391156174
128,128,1840,FluoGuide,Medical Equipment,0.563,-32.341,,13.266,73.566,,672.217,51.059,-0.6142,-20.785,53.407,-0.32181,-0.33837,-0.49735,Sweden,First North,FLUO,-15.287,2022-03-30,FLUO.ST,,-19.178,50.673,12.587,2.18416,2022-04-28,Q4-2021,Health Care,-0.3891811934765106,0.180327868852459,-0.0015315233070738,-0.0225272697121348,0.46039623412832,0.4338063643684265,0.6230956145985499,,-0.7618721400511916,0.2271366935486749
129,129,1425,FM Mattsson,Installation,0.828,19.783,1.054,703.5,1731.4,0.31521,3010.99,48.213,0.2940899999999999,152.2,806.9,-0.0426,-0.13563,0.16,Sweden,Mid Cap,FMM B,9.786,2022-02-23,FMM-B.ST,0.03513,12.66,1.65,3.732,0.26407,2022-04-28,Q4-2021,Industrials,0.1886231255421985,0.4063185861152824,0.1049927469525269,2.085805559258756,0.4852897989295285,0.4397822930981293,0.4613442592436881,0.5957219025587718,-1.2711810430018828,-6.744756095186742
130,130,589,Fortnox,IT Services,66.098,-166.636,0.531,949.962,1906.8,0.29709,28148.878,70.71,0.26182,-168.924,999.6,0.0115,-0.23058,0.01909,Sweden,Large Cap,FNOX,81.887,2022-04-28,FNOX.ST,0.0017299999999999,107.561,27.38,28.16,0.47186,2022-04-28,Q1-2022,Technology,-0.1689915966386554,0.4981969792322215,0.0198352528565004,0.4505823622399499,0.4485053086346304,0.4442280388164297,0.4034625198893025,,-0.7618721400511916,0.2271366935486749
131,131,2076,Fractal Gaming,Computer Hardware,1.545,-9.602,0.848,167.2,564.5,-0.00491,710.528,39.531,-0.0164799999999999,-74.0,267.0,-0.09327,-0.12513,-0.56272,Sweden,First North,FRACTL,-597.663,2022-02-10,FRACTL.ST,,-161.482,1.457,2.661,0.04714,2022-04-28,Q4-2021,Technology,-0.2771535580524344,0.2961913197519929,-0.0046420596730567,-0.1250991814506817,0.6189789613726547,0.4250961880686374,0.3400915910975947,,-0.7618721400511916,0.2271366935486749
132,132,2238,Fragbite,Gaming,1.143,-9.754,0.408,42.793,304.258,-0.29061,527.484,73.709,-0.24795,-54.078,203.254,-0.16201,0.49626,-0.94345,Sweden,First North,FRAG,-10.635,2022-02-25,FRAG.ST,,-9.998,4.252,2.595,3.21083,2022-04-28,Q4-2021,Consumer Durables,-0.2660611845277338,0.1406470824103228,-0.0669437531904918,-0.6913816431331387,0.6596724246966706,0.5834373394129069,0.8874254020099723,,-0.7618721400511916,0.2271366935486749
133,133,383,G5 Entertainment,Gaming,15.176,10.89,2.102,810.447,625.791,0.62148,1656.381,55.637,0.40253,152.106,492.41,-0.3936699999999999,-0.60197,-0.66032,Sweden,Mid Cap,G5EN,6.948,2022-02-10,G5EN.ST,0.03848,7.799,1.259,3.364,0.05496,2022-04-28,Q4-2021,Consumer Durables,0.3089011189862106,1.2950761516225064,-0.0544173257113455,-0.9164341547483272,0.5043197916262198,0.4603239738126665,0.5442213450846128,0.7982080413966425,-12.65767472457364,-12.882426258047092
134,134,1831,Gaming Innovation,Gambling & Casinos,2.045,50.381,0.942,818.325,919.648,0.22752,1777.872,53.505,-0.0052,35.288,124.852,-0.06173,0.02167,-0.13662,Sweden,Small Cap,GIGSEK,29.452,2022-02-15,GIGSEK.ST,,-2744.776,2.052,14.24,-0.05885,2022-04-28,Q4-2021,Consumer Durables,0.2826386441546791,0.8898241501096071,-0.1742572384325472,-2.2090213298282926,0.9219958028992178,0.729368825235608,0.722987120792706,0.8444187670598193,0.4171990013918359,1.7455091217048897
135,135,1383,Gapwaves,Communications,1.614,-17.409,0.137,24.42,253.592,-1.97058,893.69,56.103,-0.15921,-51.336,228.083,-0.34014,-0.4249,-0.53736,Sweden,First North,GAPW B,-18.833,2022-02-17,GAPW-B.ST,,-24.613,22.386,3.918,1.5696100000000002,2022-04-28,Q4-2021,Technology,-0.2250759591902947,0.096296413136061,-0.047228249054673,-1.1348712622874904,0.4981060179798964,0.4430219680069646,0.3814124710445609,0.980879481061716,-7.850680672033116,-5.842342353171135
136,136,1011,Garo,Electrical Components,9.496,91.332,1.383,653.1,936.9,0.39168,7060.0,61.497,0.30227,77.3,551.5,-0.15952,-0.3493099999999999,0.06447,Sweden,Mid Cap,GARO,34.028,2022-02-23,GARO.ST,0.00992,42.352,5.421,12.801,0.2604599999999999,2022-04-28,Q4-2021,Industrials,0.1401631912964641,0.697086135126481,-0.0040843303798252,-0.0710018020768908,0.54361256040001,0.5018245365388037,0.5272191009599391,1.1061288128850777,-0.64201769339853,-7.081766760537915
137,137,297,Generic Sweden,Security & Surveillance,0.896,35.269,1.922,53.687,59.424,4.23651,650.247,76.569,0.59801,18.437,30.312,-0.13136,-0.4834,0.0997899999999999,Sweden,First North,GENI,27.11,2022-02-17,GENI.ST,0.0189,35.874,5.664,21.452,0.3375,2022-04-28,Q4-2021,Technology,0.60824096067564,0.9034565158858372,-0.0917366277826181,-1.202685309648798,0.714168477914092,0.6914226260444495,0.6990856834138879,1.3259368745727016,-2.162933603299667,-7.014718774270845
138,138,298,Genovis,Biotechnology,5.023,81.91,0.747,100.002,147.062,0.59983,2972.111,64.543,0.28663,36.285,127.077,-0.19504,-0.36146,-0.02888,Sweden,First North,GENO,84.875,2022-04-27,GENO.ST,,81.611,25.956,23.388,0.36254,2022-04-28,Q1-2022,Health Care,0.2855355414433768,0.6799989120235002,-0.1306747687229296,-1.9062652616870863,0.7129532109448633,0.6182231692611213,0.6282724981975466,1.3049095188835065,-1.1868787004186403,-7.195543869015297
139,139,88,Getinge,Medical Supplies,305.741,21.457,0.595,13552.0,45451.0,0.14202,77761.635,43.83,0.10779,3624.0,26524.0,-0.18661,-0.27831,0.01445,Sweden,Large Cap,GETI B,19.267,2022-04-26,GETI-B.ST,0.01401,27.199,2.874,2.932,0.01383,2022-04-28,Q1-2022,Health Care,0.1366309757201025,0.2981672570460495,-0.120653929558254,-2.754454259129863,0.3589509674808779,0.3094465114096725,0.4014630217669565,0.5827002592991245,-1.7697665221073262,-2.969712120233585
140,140,90,GHP Specialty Care,Healthcare Facilities,7.342,21.438,1.161,1240.3,1280.5,0.11057,2458.995,146.702,0.08532,114.7,532.1,0.4861999999999999,0.38614,0.2027499999999999,Sweden,Small Cap,GHP,32.96,2022-04-27,GHP.ST,0.01429,54.171,1.615,4.621,0.0973499999999999,2022-04-28,Q1-2022,Health Care,0.2155609847772975,0.968606013276064,0.016329015256628,0.1099510026828258,0.711041909517414,0.3190048774513627,1.361132624746399,1.142858488473816,0.245699406326091,1.438049115656873
141,141,1333,GomSpace,Satellite Systems,0.749,-26.41,0.528,49.016,404.509,-0.00017,596.98,67.452,-0.1215099999999999,-22.604,224.89,0.11089,-0.09937,-0.2437099999999999,Sweden,First North,GOMX,-18001.102,2022-02-01,GOMX.ST,,-21.848,2.795,2.655,0.00362,2022-04-28,Q4-2021,Technology,-0.1005113611098759,0.1211740653483606,-0.0177012386854071,-0.2293137456583988,0.5609578790285931,0.477304254978371,0.7074784456331437,0.6687969485067823,-1.0280511109226451,0.4329334531776846
142,142,1678,Green Landscaping,Business Support & Services,7.513,-13.773,0.99,1787.3,3171.2,0.08189,4331.701,41.433,0.10249,-314.5,895.7,0.02005,-0.04684,0.50741,Sweden,Mid Cap,GREEN,34.519,2022-02-16,GREEN.ST,,46.239,1.362,4.836,0.59293,2022-04-28,Q4-2021,Industrials,-0.3511220274645528,0.5636036831483351,0.0146590159374623,0.2854868217362308,0.5299951163312796,0.4919323425845185,0.4706070125299932,0.7965886174693022,1.8446223933922687,-0.2896608357412206
143,143,426,Gränges,Industrial Components,25.302,-8.606,1.116,5980.0,18070.0,0.08449,8451.566,50.734,0.08514,-982.0,7247.0,-0.29646,-0.14973,-0.3093,Sweden,Mid Cap,GRNG,15.559,2022-04-21,GRNG.ST,0.0283,13.698,0.419,1.166,0.2842,2022-04-28,Q1-2022,Industrials,-0.1355043466261901,0.3309352517985611,0.0124409650380264,0.2106960952583341,0.4320407635431461,0.3766624216434203,0.5411743766314575,1.7227053149634726,0.0638035474202707,1.6837306952893951
144,144,93,Haldex,Industrial Components,6.115,48.033,0.986,1276.0,4873.0,0.09993,1969.353,44.844,0.10622,41.0,1895.0,-0.18347,-0.22857,-0.25,Sweden,Mid Cap,HLDX,9.228,2022-04-28,HLDX.ST,,9.607,0.41,1.039,0.1192,2022-04-28,Q1-2022,Industrials,0.0216358839050131,0.2618510158013544,-0.069333383385265,-1.237602207839075,0.4094839550532987,0.355375405748522,0.5134533140582188,1.6115233015435455,1.4229951835165988,1.9102382457983396
145,145,301,Hansa Biopharma,Biotechnology,16.343,-5.041,0.062,30.235,889.499,-2.6581,2483.817,70.001,-0.91636,-492.698,635.986,-0.1994,-0.42812,-0.67491,Sweden,Mid Cap,HNSA,-3.05,2022-04-21,HNSA.ST,,-4.262,45.029,3.905,-0.32137,2022-04-28,Q1-2022,Health Care,-0.7746994430695016,0.033991044396902,0.0705616472168019,0.8405782119882217,0.6176917673383513,0.5572546365397806,0.7693611014897345,0.4638141344274485,-5.656847207505069,-6.376921907162908
146,146,403,Hanza Holding,Business Consultants,5.668,-67.4,1.289,984.6,1951.3,0.1191,1449.09,75.301,0.13698,-21.5,585.5,-0.11765,0.23853,1.16578,Sweden,Small Cap,HANZA,16.951,2022-02-15,HANZA.ST,0.01235,17.927,0.576,2.475,0.37979,2022-04-28,Q4-2021,Industrials,-0.0367207514944491,0.5045866857992108,-0.0730955758186012,-0.7725230206535938,0.6545675534053716,0.5657394191644289,0.8672000709356874,1.9157686589446845,6.94624332648441,2.569582699925254
147,147,2127,Hemnet,Online Services,30.888,45.822,0.36,658.5,2125.3,0.14605,13238.048,48.359,0.1289,288.9,1569.4,-0.1756899999999999,-0.25413,-0.20667,Sweden,Large Cap,HEM,48.039,2022-04-28,HEM.ST,0.0042,65.44,17.255,8.435,-0.11161,2022-04-28,Q1-2022,Technology,0.1840830890786287,0.3098386110196207,-0.0033020579085252,-0.0559970240298216,0.5273680004428638,0.4546801066734865,0.5404548037012035,,-0.7618721400511916,0.2271366935486749
148,148,97,Hennes & Mauritz,Clothing & Footwear,816.716,5.414,1.123,110209.0,185263.0,0.17895,205526.841,39.068,0.20254,37965.0,60715.0,-0.33834,-0.25792,-0.39884,Sweden,Large Cap,HM B,14.699,2022-03-31,HM-B.ST,0.05234,16.713,0.988,3.385,0.0892999999999999,2022-04-28,Q1-2022,Consumer Durables,0.6252985258996953,0.5948786319988341,-0.1117466846967656,-2.910457445693428,0.3348445018086089,0.2982849092940038,0.351894951799431,1.104704171734294,-1.910885915258332,-0.0320862864174403
149,149,98,Hexagon,Measuring & Analysis,429.286,209.668,0.308,28530.42,143769.0,0.08961,336832.011,33.842,0.09146,1606.5,89067.422,0.03448,-0.11071,0.0379899999999999,Sweden,Large Cap,HEXA B,35.218,2022-02-02,HEXA-B.ST,0.00901,39.58,7.607,3.782,0.3168499999999999,2022-04-28,Q4-2021,Industrials,0.0180368979355886,0.198446257538134,0.0275670632879745,0.7325350896077693,0.2872717270138227,0.2798448507992118,0.3449067655514579,1.2326796794771615,2.2943696848720405,0.92795985776294
150,150,405,Hexatronic,Electrical Components,118.281,-15.621,0.74,1567.2,4715.2,0.1332499999999999,16396.25,64.046,0.15363,-1049.6,1647.5,0.14334,0.0455999999999999,1.73442,Sweden,Large Cap,HTRO,48.58,2022-02-24,HTRO.ST,0.00124,61.152,4.652,9.952,1.4140100000000002,2022-04-28,Q4-2021,Industrials,-0.6370864946889225,0.332371903630811,-0.0033556594394645,-0.0516920066891458,0.5920410736911303,0.5330888788068318,0.5949687146143816,1.661464702412641,3.4386299186735814,0.4932856847666074
151,151,2200,Hexicon,Wind Energy,2.058,-7.482,0.053,-55.3,432.2,-0.4975,754.891,75.231,-0.15737,-100.9,322.7,-0.00336,-0.10483,-0.94345,Sweden,First North,HEXI,-9.343,2022-02-23,HEXI.ST,,-14.864,28.813,2.339,2.66576,2022-04-28,Q4-2021,Utilities,-0.3126743105051131,-0.1279500231374363,-0.0010623384159317,-0.0112534962801926,0.6524419616108489,0.5964847915382364,0.8651971055849159,,-0.7618721400511916,0.2271366935486749
152,152,99,Hexpol,Chemicals,57.457,20.947,0.871,3569.0,19941.0,0.25821,30792.668,38.188,0.19471,1470.0,12449.0,-0.13414,-0.11221,-0.1641,Sweden,Large Cap,HPOL B,10.066,2022-04-28,HPOL-B.ST,0.06711,12.703,1.773,2.474,0.2067899999999999,2022-04-28,Q1-2022,Materials,0.1180817736364366,0.1789779850559149,0.0547698703536099,1.2615874858313163,0.2909995734241775,0.268760356865858,0.3978908787811075,1.3273165203374604,-0.2482779858645912,1.9452274919554864
153,153,101,HMS Networks,Communications,21.545,52.974,0.903,1258.0,2253.0,0.35101,18752.898,47.932,0.2953699999999999,354.0,1273.0,-0.13826,-0.18788,0.10288,Sweden,Large Cap,HMS,40.536,2022-04-14,HMS.ST,0.00746,49.875,9.22,14.731,0.22913,2022-04-28,Q1-2022,Technology,0.2780832678711704,0.5583666222814025,0.0520979052205449,0.9689625993230404,0.4341254515255696,0.4184654728318964,0.4927797923027744,1.3271018003541757,0.4883211100074948,-0.839891667378116
154,154,102,Holmen B,Forest & Wood Products,155.778,33.376,0.285,12210.0,72130.0,0.07804,88146.509,30.468,0.0804299999999999,2641.0,47393.0,0.2369399999999999,0.39758,0.4350699999999999,Sweden,Large Cap,HOLM B,19.167,2022-04-28,HOLM-B.ST,0.0212,23.04,3.891,1.86,0.14859,2022-04-28,Q1-2022,Materials,0.0557255290865739,0.1692776930542076,0.01690561441843,0.4662976915385766,0.2434143471206721,0.2336220563645498,0.3322823987679276,0.4723951205866024,0.808367337017247,11.222559396297994
155,155,1010,Humana,Healthcare Facilities,6.895,6.355,0.908,1855.0,9002.0,0.07427,2726.082,37.539,0.10811,429.0,2553.0,-0.16856,-0.29046,-0.32853,Sweden,Mid Cap,HUM,14.102,2022-02-10,HUM.ST,,9.052,0.333,1.068,0.11909,2022-04-28,Q4-2021,Health Care,0.1680376028202115,0.2060653188180404,-0.1861136900719028,-5.4475949897750295,0.3330848638831701,0.3119859767977359,0.3131216891941769,1.3047694264498035,-1.7529607610988978,-0.8809112349857622
156,156,431,Humble Group,Food Processing,19.601,-1.733,0.23,569.0,6613.0,-0.05888,4146.162,60.631,-0.12714,-2392.0,2690.0,-0.25861,-0.3372,-0.3095799999999999,Sweden,First North,HUMBLE,-17.79,2022-02-25,HUMBLE.ST,,-12.007,2.58,1.541,12.79611,2022-04-28,Q4-2021,Food and Beverage,-0.8892193308550186,0.086042643278391,0.1438254116035033,2.656534118186776,0.5629874132016038,0.5136696722121968,0.4962035541113986,1.2274945025367985,-7.891789914799642,-5.771798580634783
157,157,104,Husqvarna B,Consumer Electronics,165.183,-15.191,0.852,15592.0,57189.0,0.18874,52850.745,34.746,0.1866,-3479.0,23657.0,-0.27193,-0.23964,-0.23167,Sweden,Large Cap,HUSQ B,11.411,2022-04-21,HUSQ-B.ST,0.03272,11.842,1.085,2.234,0.15303,2022-04-28,Q1-2022,Consumer Durables,-0.1470600667878429,0.2726398433265138,0.026230028338522,0.6446840840068976,0.315345225857035,0.2936174855081144,0.3728992023349782,1.420105277533169,-0.4942240511756244,-0.2039831670558516
